videoId,video_title,video_description,title_word_count,title_exclamation_question_count,how_many_numbers_in_title,words_with_uppercase_in_title,description_word_count,number_of_hashtags_in_description,video_duration,category,day_of_week_uploaded,view_count,like_count,comment_count,channelId,channel_title,subscriberCount,channel_video_count,channel_view_count,days_since_upload
jnGnx0U6krM,my first vlog ll,"my first vlog ||

my first blog
my first vlog viral
first video





Your queries:-

my first vlog viral video
my first vlog viral on YouTube
my first vlog 2022
vlogs
my first vlog viral on YouTube and
my first vlog kaise viral kare
My First Vlog
my first vlog
My First Vlog on YouTube
My First video on YouTube
First vlog
First video
My first vlog 2022
My first vlog 2022
First vlog today
Today first vlog
My First Vlog ever
My First Vlog in my life
My first vlog journey
My first vlog trending
My first vlog behind scene
My first vlog flop
My first vlog viral
How to viral my first vlog
My first vlog ||
My first vlog❤️
My first vlog🔥
My first vlog ...
My first vlog 🙏
Blogs
Hindi vlogs
Vlogs in India
Indian vlogger
Deshi vlogs
Deshi vlogger
Village vlogs
Town vlogs
My first vlog of village
my first vlog 
my first vlog video 
how to my first vlog 
how to my first vlog video 
first vlog 
first vlog video
my first vlog ❤
my first vlog 2022
my first blog
my first blog 2022
#myfirstvlog   
#my_first_vlog
#my_first_vlog_on_youtube  #myfirstblog


Searching keywords My first vlog my first vlog viral my first vlog viral trick my first vlog viral kaise kare my first vlog 2022 my first vlog today my first video my first vlog viral kaise karen my first vlog on youtube my first vlog viral video myfirstvlogviral my first time Vlog first vlog first video first video vlog my first vlog in youtube my first vlog in field my first vlog viral 2022 my first vlog today my first vlog ❤️ my first vlog viral kaise Kare my first blog 1st blog My first vlog viral My First Vlog My first vlog My first vlog viral my first channel my first vlog on youtube ❤️ Hashtags #myfirstvlog #myfirstblog #mysecondvlog #1stvlog #myfirstblog #1stvlog #my #myfirstvloginhindi #myfirstvlog #myfirstvlogtoday #myfirstvlogonyoutube #myfirstvideo #myfirstviralvlogs #myfirstblog #my_first_vlog Dosto please subscribe my channel 🙏🙏🙏🙏 My first vlog viral kaise kare || sourav Joshi vlogs comments on my youtube video #myfirstvlog #souravjoshivlogs #rohitvlogs #myfirstblog #mysecondvlog #1stvlog #adityavlogs #amarmouryavlogs #dilkhush_vlog #myfirstblog #myfirstvlogviral #myfirstvideotoday#myfirstvlogviral #myfirstvlogs #mumbikernikhil #piyushjoshivlogs #souravjoshivlogs #myfirstvlog2022 #myfirdtviralvlogs #myfirstvlog #sahiljoshivlogs #theinsaanvlogs #myfirstvlog #souravjoshivlogs #mysecondvlog #myfirstblog #vlog #myfirstvlog #myfirstvlog2022 #maharajajivlogs #myfirstvlog #my_first_vlog #my_first_vlog_on_youtube #myfirstblog


#laxmanvlog

my first vlog on YouTube 2022
my first vlog❤🔥
sonu vlog my first vlog
first vlog
my first vlog today
first vlog on YouTube",4,0,0,0,407,54,39,22,Tuesday,46,1,0,UCwdJ5OspTyHaiJSOSC1fbkw,m®. M∆N0J Thakur,6,7,466,1177
DrMWcd1GDL4,16-Nov-25,,3,0,6,1,0,0,101,22,Sunday,1,0,,UCYV-n0j-pJMxJJ57YU4lr9Q,Alvin Abrizam,0,1,1,3
mYlzX_ps3gs,Part-1 :Human help an injured rabbit 🐇.     #Rabbit #cuteanimals #rabbitrescue #part1,"Hi everyone. 

We are here with our all new (Channel)
We making cute animation for kids and small cute generation. It will help the kids to grow and make them happy caring with the animals. Show some sport on on new channel. We hope that everyone like the style of our channel thank you so much. 

#RabbitRescue #animations #CuteAnimations #Rabbit #Bunny #AI #CuteAnimalsAIVideo #NewChannel 

Rabbit rescue, bunny rescue, animal rescue, saving animals, rabbit saving life, animal friendship, cute animal, animal story, love story, ￼￼￼
￼
@kidscartoon 
@MrBinxo 
@storyofpanda 
@Jungle_Throne",11,0,2,3,89,8,69,15,Wednesday,13,1,0,UCGc3i-RrTsCuJ6pwVDCN1Mg,Animal’s journey,1,4,37,224
a5L3hL1uHvQ,Theft,"A film by Jonathan Michael DuBos. Starring Paulo ""Koji"" Pengson, Samantha Sambile, Kristel Sambile, and myself. This is another short film I made for film class.",1,0,0,1,26,0,406,24,Saturday,428,2,,UCm49THjfQU1qxVh4tiJgvdA,N0J BuD-tuG,1,2,835,6192
BDyHAHGQ0FY,7-Mar-24,,3,0,5,1,0,0,16,22,Thursday,31,2,0,UCXijHTJ2KCxMEHoP-N0j-xg,Oliver Chifwaila,0,3,33,622
avSCoY2Z4Wo,14 de novembro de 2025,,5,0,6,0,0,0,17,22,Friday,0,0,,UCRXxMOY-N0J-SpRePv6ZKlw,Renilvaalves Re,0,1,0,5
vtZzjDvEqOo,Rohit bhai ki New fortuner car /new fortuner se kar diya stunt video,Rohit bhai ki New fortuner car /new fortuner se kar diya stunt video,13,0,0,2,13,0,25,22,Sunday,9,2,0,UCMf-8DD1uctYzerR2pODq1g,Nishu_Deshwal_Fan_0001,18,12,809,66
6U7RZQQasGU,un petit 24 kille sur ashika island 🎮🎮,https://store.playstation.com/#!/tid=CUSA34029_00,8,0,2,0,1,1,978,20,Tuesday,30,5,0,UCIVMdquUQbZ-N0J-56g6Ofw,ryzo_slays_wrz3,11,3,65,890
P5fQJ5XE640,20-Sep-21,,3,0,6,1,0,0,60,22,Monday,6,2,0,UCCkPn-n0j-MHDPfmwpV304g,Smart view,2,2,13,1521
HzI3pS_w34M,حسن التوكل على الله,اليقين بالله,4,0,0,0,2,0,25,22,Wednesday,32,1,0,UCsP6knWdA__cu5-xY-n0J-w,ازاي نحب ربنا,1,2,37,2044
XOhrxYs58-U,ايش سوا فيك الحياه.. انا Shorts#,,6,0,0,1,0,0,16,22,Tuesday,21,0,3,UCpVkkm7PWNpNeaNOivlHE9g,نوران,1,3,51,183
miI6ytuofhw,Yo Bonqueque had me LMAO😂😂,,5,0,0,3,0,0,53,22,Thursday,105,2,0,UC-n0j-Z1dw_fht-xzixd1rw,Quincy Armstrong,1,2,120,1924
HBUmbVTC1H0,Never see turn back🤬 #zym #motivation #sad #nevergiveup,,8,0,0,1,0,0,16,22,Friday,115,1,0,UCPFHk-SOotdDvUBWZ88OQxQ,M@n0j~Prajapati_Fitness,7,35,13517,47
bH1u9kDfTPQ,21-Feb-25,,3,0,6,1,0,0,132,22,Friday,2,0,,UC7ECRHMz4abeSdr-N0j-bvg,Jett,2,7,529,271
#NUME?,4k profit in option trading i #intraday #options #optionscalping #profit #trading,,11,0,1,0,0,0,8,22,Monday,250,12,0,UCHOSPKtU5KOzW1B9ZbN6cmA,M@n0j,14,4,641,
wQddt5AYrRE,Sistema Digestório- Biologia,Vídeo aula sobre sistema digestório,3,0,0,3,5,0,220,22,Wednesday,5,0,,UC4juwNJT-n0j-O5qYkg7_vg,Mundo de Bia,3,2,23,2792
LuD_7ud0XyM,CVE-2018-1111 DHCP Client RCE,CVE-2018-1111 demo against Fedora Workstation 28,4,0,8,4,6,0,47,28,Wednesday,2485,22,7,UCf_L_Zcbs9GoAcvgDpT9RKw,n0j,10,2,2533,2744
DMjZ6mIB4tk,19 Agustus 2019,,3,0,6,1,0,0,173,22,Monday,3,1,0,UCVMNhaSVZyOAn9JXA-N0J-Q,Pasa Pasa,0,4,27,2284
RIYZZeDhZ90,5-Jul-24,,3,0,5,1,0,0,23,22,Friday,1,0,,UCACBEKBLu2DIWUsT-n0J-Eg,Julius caesar,0,1,1,502
gHFZlyyE34M,١١ نوفمبر، ٢٠٢٠,,3,0,6,0,0,0,14,22,Wednesday,238,2,12,UC-OZbQeWPlg-N0j-Bq63Lbw,Hff Vxgg,4,1,238,1834
d_nHratFJBQ,30 अप्रैल 2022,,3,0,6,0,0,0,16,22,Saturday,7,1,0,UCl0-rtOMKpQ5OfBjYj4dYsg,Ma n0j Patel,0,3,85,1299
KkCqxoNgMvM,cute baby khana bana rahi hai 🤭#cutebaby #cute #girl #viralshorts,,10,0,0,0,0,0,16,22,Monday,2,0,,UCoNoUmCnj62JQEmY4ECpSzg,chhotutip5.3,0,1,2,37
5-zP0py8paY,Die Young,Sorry I haven't made a video on Thomas because of school and everything else,2,0,0,2,14,0,60,22,Wednesday,7,0,0,UCFetshNFg-xelffCoRQJ7Cg,Nu0 N0j,1,1,7,3213
O_FUUIHewQ8,Sagha music vamos arriscar,,4,0,0,1,0,0,34,22,Monday,5,0,0,UCxJSAhEpzy2HYQ-N0J-Xg9w,Ap Adilson do polo músico,1,1,5,1745
WHYhg0GuWUo,6 mai 2024,,3,0,5,0,0,0,10,22,Monday,8,0,0,UC_BOquG5RE7z5J-N0j-ruQw,Remus Mocanu,0,2,27,562
SN6e6kzYGFA,4 de febrero de 2023,,5,0,5,0,0,0,16,22,Saturday,1,1,0,UCnPJmGCkr1gHALBjX7Ne2Ow,3vo_$,0,1,1,1019
lEFirk-64Y8,Les vikings ,,2,0,0,1,0,0,202,22,Wednesday,3,0,0,UC3OkiHndiriPGy6Tx-Z5VHQ,3vo Gaming,3,3,146,98
notG9S2jpuE,tea ☕️ #music #tea #clean #healthy #fyp,,7,0,0,0,0,0,16,22,Thursday,74,1,0,UC2cxfFx5jWMB0ii4qYDBf0A,3vo<3,0,3,468,6
#NUME?,L-3VO - HABIT$,"'HABIT$' by L-3VO
http://www.fanlink.to/habitssingle

Now available on Spotify, Deezer, Apple Music..

Social media
http://www.facebook.com/DJL3VO
http://www.instagram.com/lewisvansteenkiste
http://www.twitter.com/lewisvanst
http://www.vi.be/l3vo",3,0,1,2,17,0,204,10,Friday,81,5,0,UCAMI-znSxbWZFh3mJFYwZDg,L-3VO,23,3,10662,
dYwEly8CxlQ,Lamine clear arda🥱 #barça #football #lamineyamal,,6,0,0,1,0,0,16,22,Sunday,45,2,0,UCyay2fzGMiaFJl79dxeT4RQ,3vo★,67,160,59360,297
wufrhjAgDSE,3VO 2022 Release,"Get the 3VO 2022 release. Live the mundane modern street life.

Get yours at https://3vo.shop

Follow our gram https://3vo.shop/gram",3,0,5,2,19,0,34,22,Tuesday,10,0,0,UCrECT7zqOi6zBgt_JKu_BQw,3VO StreetCulture,2,2,46,1345
WADOyput4jk,3VO - Revolusi bolasepak. Perkongsian  dari pemain.,,7,0,1,3,0,0,383,22,Sunday,11,0,0,UC7An5awaX7sigLkGxWvIcsw,3VO Official,6,3,46,66
9DRUW_s7Vak,ASTR⋅O SERIES,"Expression of functionality, inimitable design and refined quality",2,0,0,2,8,0,84,22,Wednesday,49,1,0,UCw4d1mpN41fi8Nuk4X-MaZg,3vo,7,13,961,854
IVTkQR5C6Rc,"Stovc projecting, galerija","Song: Heavy Links - Quality Control
Song source: Free Music Archive",3,0,0,1,11,0,201,22,Friday,135,1,0,UCbZds3xwFNcSGtVAsy7AqCw,dr. 3vo,5,3,368,61
clEpCcAN2RA,للي هههههههههههه😂😂,sNp: wc_7f,2,0,0,0,2,0,56,22,Tuesday,2,1,0,UC_ayjCLyy-wdAf8ox-RmgCA,3vo,2,1,2,393
prEnyuztNMA,"Ice Wizard [AMV] Last Christmas,2am",Tuff edit boiii✌️,5,0,1,5,3,0,30,22,Sunday,181,1,0,UCwg-DLiddAASvJPl1Fc8AtA,3vo,0,1,136,10
XO2DesIzdc4,Ini seperti sulap,"Polsek
Putusubau
Utara",3,0,0,1,3,0,316,22,Friday,3,0,0,UCmgZOmso8zhw_Bu0XbcFwTw,Polosan 3VO,0,4,18,2224
Gx_s2KcAI8E,فيديو اعلان مركز بيوتي للأسنان,"3vo
فريق فويس أوفر
تعليق صوتي ومونتاج فيديو
اعلان مركز بيوتي للاسنان فلسطين غزة",5,0,0,0,14,0,67,22,Monday,625,7,2,UClzLjGhAAsiBKrB8rEntQNA,voice over (3vo),6,5,1381,2410
3f0xTZiOEbo,3VO @ Mixtape Insights #02,"INSTAGRAM: https://instagram.com/3vodj
FACEBOOK: https://www.facebook.com/3vodj
SOUNDCLOUD: https://soundcloud.com/3vodj",5,0,3,3,6,0,3668,10,Saturday,183,27,9,UCi4WxDfUjrEqLIBhI3pYdSg,EVO,66,2,382,2020
gwkqWFJ1bKU,[Cover] Sour grapes- Leeserafim (LOSTGIRL♡)  #leeserafim #sourgrapes #singsing #kpopcover,,9,0,0,4,0,0,54,22,Friday,7,4,0,UCyq9jJdsRKqYMWyTwX-IWig,3Vo,4,10,330,1202
1qlCYMGmfQw,Jerichos Revenge - Anxiety (phantasy star online) Motorolaboi remix (AMV),,10,0,0,5,0,0,165,22,Friday,104,1,1,UCE6nI0MJL0Nltdv5sk5X1Hw,3vo,0,1,104,1258
0i5_ZvhFMyM,OUTTAHERE,"Provided to YouTube by Amuseio AB

OUTTAHERE · 3vo

OUTTAHERE

℗ 3vo

Released on: 2024-04-05

Composer: Sabata 3vo Rathokoa

Auto-generated by YouTube.",1,0,0,1,22,0,144,10,Thursday,6,1,0,UC6tJOEO7WczwW7NwOQzy52g,3vo - Topic,4,3,43,594
Kg4kHJ1qNMg,Gtag,,1,0,0,1,0,0,15,22,Saturday,14,1,0,UCdySwWPu3O-CQb2Vz_nOqtg,3vo vr ,8,3,1526,984
qGouPn1Im6g,Rate my rocks,,3,0,0,1,0,0,40,22,Tuesday,154,7,1,UC-l3zdF4B7zdGQQMHPvl5Fg,3vo karma,98,82,63365,974
2SlnDukpIx8,Open Lobbies | Subs Only | Zone Wars,Subs Only | Squads then Zone Wars,8,0,0,6,7,0,0,20,Monday,0,0,0,UC-Ei2T8TEFi_QPgvSSZd_MA,3VO,29,7,166,2312
Qrriy3gr4Pw,Friend Or Enemy ? 😏 | #shorts #minecraft,#shorts #minecraft #minecraftshorts #gamers #minecraftanimation #funnyshorts #viralshorts #minecraftmeme #gamingcommunity #minecraftedit,8,1,0,3,10,10,32,22,Thursday,0,0,0,UCHo6cwyP7gxCST7N7k-weCA,3vo Craft,0,1,0,68
KnIaTCP-eA8,Saving 43 Win Streak- NBA2K18,"In today's video me and T-mack saved our win streak after qstaxx lagged out the game.

T-macks Channel -
https://www.youtube.com/channel/UCAY2WsqAT1JM3DGN_UXBgIw

Qstaxx Channel -
https://www.youtube.com/channel/UCmXDaKo1a8bYs9dJhcqe20g",5,0,5,4,24,0,175,20,Monday,38,2,0,UCdiSX93-0E4uRribD_i-J9w,3VO,94,10,737,2970
TQ-n04mo3C0,Luka (Official MV) | D'3Vo,"This is Official Music Video

Song: Luka
Artist: D'3Vo [Neff Aslee | Rapul Rezal | Zael Osmena]
Composer / Lyrics : Rapul Rezal
Photographer : Adam Hague [IG @adamhague_weddingportfolio]
Editor: Adam Hague",5,0,1,4,32,0,272,22,Wednesday,1051,33,5,UCri3cO3gy7tm-ymtymhrXlA,D'3Vo,98,8,16469,1043
i5E1BdosEok,Bitcoin Billionaire,,2,0,0,2,0,0,175,23,Friday,17,0,0,UCLqCeatZ8Cb1ZOIm_0pjPlA,3vo,7,3,54,2889
9qNQ7lIqRzc,Santanga 😂😂,,2,0,0,1,0,0,232,22,Monday,8,0,0,UCGJIzPYaLEHMUE7SSoUuLGQ,3Vo Kaloko YT,4,1,8,492
tVPe174esaw,KoloseyosaFaceBook|UnoBakbakan|,"○
Sa lahat ng gustong sumali sa laban sa Koloseyo Sa Facebook maari kayo mag join kayo sa Facebook page.https://www.facebook.com/groups/2866963076752353/

Ang mga nanalong team ay makakatanggap ng dias Mula 10 to 100dias depende sa ranking ng Yung grupo Kung mas madalas kayong mananalo ay tataas Ang Yung makukuhang premyo.
Bawat grupo ay may isang laban sa loob ng isang linggo.
At may sampung minutong palugit sa tinakdang oras.kung kayo ay mahuhuli Ang inyong kupunan ay matatalo. Sa ssunod na linggo nalang ulit pwede lumaban

Ang bawat laban ay naupload lamang dto sa YouTube channel na to.",1,0,0,1,96,0,778,22,Monday,24,7,6,UCfdN5eBPkzGoiEzmiOnAFxQ,3vo HUB,85,9,476,2025
BUxdpVCKKHg,poor lil guy..,,3,0,0,0,0,0,36,22,Friday,26,0,0,UC7YCG9W5ZdiFaKPgA_v1ShQ,3vo-l,9,26,529,691
vX8q_ktee9g,Rtikm,,1,0,0,1,0,0,271,22,Friday,6,0,0,UCLAmaUobus0USNpUi4OyD3g,Bingo 3Vo Cong,0,7,20,2518
kiqJludgIUc,3volution Gaming Live Stream,,4,0,1,3,0,0,0,20,Wednesday,0,0,0,UCBA-WXvIDfXEkXNJOROZLeg,3VO Gaming,9,1,53,3038
DZCYu9QSSyA,Pubg gameplay,,2,0,0,1,0,0,1911,22,Wednesday,2,1,0,UCUBTYPAwytqSPW_vANsukcA,GT_ 3vo,0,1,2,2366
iKHR1DDp74w,Downpour ft SmallPercs PROD YUNG NORJAK,"NON PROFIT SONG 
BEAT PROD YUNG NORJAK",6,0,0,5,7,0,166,22,Monday,79,6,5,UCdg2UJzzK_bNRwzOl_zc4eA,3 V O,19,5,321,1108
wLt0kgIc150,DOMME N*GGAS SPELEN: DEVOUR // Twitch Hoogtepunten. #1,"Heb je genoten van deze video? laat dan een like, comment achter en abboneer op onze kanaal!

Join De 3VO Evoltage Discord: https://discord.gg/z2JustDG22
------------------------------------------------------------------------------------------------
Volg onze Twitch kanalen: 
↪ https://www.twitch.tv/3vo_tavano1l
↪ https://www.twitch.tv/3vo_gianni7x

Volg onze Youtube kanalen:
(gianni7x) ↪ shorturl.at/pyQW4
(Tavano1L) ↪ shorturl.at/htxFW

Volg ons op Instagram:
↪ https://www.instagram.com/gianni7x/
↪ https://www.instagram.com/one_l06/

Volg ons op Tiktok:
↪ https://www.tiktok.com/@gianni7x1
↪ https://www.tiktok.com/@one_l06",8,0,1,6,58,0,685,24,Tuesday,218,8,4,UCg0OOYQk0fW3vxaAeRtExvg,3VO EVOLTAGE,7,1,218,1492
XfNshl0XseE,yum.wav,,1,0,0,0,0,0,873,10,Friday,47,8,3,UCvf3uCRIRnRTuKPVlYCfY4w,3vo,13,1,47,82
QRLeQSe0yAk,Family time,Like subscrib for more lets get at least 7 likes my name is viviana,2,0,0,1,14,0,178,22,Sunday,5,0,,UCuvGvXWkapFNU5zL8dT3ZXw,3vo mija,0,2,9,2796
4CyZ4B00H-o,No Idea,"Provided to YouTube by ONErpm

No Idea · 3VØ · 3VØ · Awinchordes

No More Friends

℗ 3VØ Music

Released on: 2020-08-28

Auto-generated by YouTube.",2,0,0,2,25,0,186,10,Thursday,3,0,0,UCUZNPriN-tp65g-AIXCPT-w,3VO - Topic,0,3,49,1910
ArqiXLv8TN0,Dominique Hofer & Frédérique Troivaux - Bloch : Baal Shem,"Ernest Bloch - Baal Shem : ""Three pictures of Chassidic life"" :
00:00 - Vidui (contrition)
02:45 - Nigun (improvisation)
08:50 - Simhat Torah (rejoicing)

Dominique Hofer, violin
Frédérique Troivaux, piano

Live recital in Piacenza (Italy), 2001",10,0,0,7,37,0,802,10,Wednesday,291,6,0,UC2LnLWohRTgZ5H1kGn2NbOg,LES 3VO,3,8,871,1617
SInGtKxIw3c,Acha focus h😂 #shorts #shortsvideo #funny #viral #trending #fitness,,9,0,0,1,0,0,26,22,Monday,434,13,2,UC0baOvHRIVTs0BTR-eX1QmQ,KartixGaming,43,30,9442,513
q0hwJsqJw8o,angry  become crying. demon mode..,,5,0,0,0,0,0,27,22,Tuesday,19,3,0,UCbq3BVLdZbD7aBjjuNdin5w,__princh__,18,11,522,29
L1HOq961w1w,31-Mar-25,,3,0,6,1,0,0,15,22,Monday,208,3,2,UCZcGlhvoJ6JbFCNoSsc9d6Q,Ram,5,6,465,233
IjEIbd5Veyo,welcome to my channel,,4,0,0,0,0,0,75,22,Thursday,7,0,,UCe5C4hnTaAipPfo2DAoUX5g,Kx5 Dog,2,1,7,3401
hPKRLSLIuO8,බුදු සරණින් ලොව සියලු සතුන් සුවපත් වේවා...🙏,පිංබර මැදින් පුන් පොහෝ දිනක් වේවා....🙏🙏🙏,7,0,0,0,6,0,66,22,Thursday,546,24,2,UCZQcIc4na3Ko-KX5-HP55pA,විරිදු සහ කවි බණ,44,8,3609,251
S4sytrKoXYM,"Honolulu City Lights | Tantalus Lookout | CHILL DEEP HOUSE MIX (Jerro, RÜFÜS DU SOL, Le Youth, ROYA)","cloudHI Honolulu City Lights DJ Set | Cloud Sessions 3
Location: Honolulu, Hawaii | Tantalus Lookout
Chilling out deep to the beautiful views of Honolulu, Diamond Head, and the Pacific Ocean. Thanks for watching!:)

My DJ sets don't earn me any profit...I just love sharing awesome music with you! If you love watching, please support me by buying me a cup of coffee☕️🫶
https://buymeacoffee.com/cloudhi

Tracklist:
0:00 cloudHI - Rain (original song)
3:17 Jerro - Tunnel Vision ft. Kauf (Durante Remix)
7:40 RÜFÜS DU SOL - Eyes (Cassian & Durante Remix)
12:34 Seeb x Zak Abel - Sad in Scandinavia (BLOODLINE Remix)
14:53 Le Youth - Talking Like That ft. Emme (Extended Mix)
18:36 Ellie Goulding - Lights (AZVRE Remix)
20:38 CamelPhat, Eli & Fur - Waiting
25:48 Arodes, Emvafaya - Teenage Crime (Francis Mercier Edit)
27:25 CamelPhat & Nadia Ali - Endlessly (Club Mix)
31:09 ROYA - Cruise
33:59 MORTEN - Beautiful Heartbeat ft. Frida Sundemo

All music rights belong to the respective artists mentioned above. Please support them and share the love ❤

Like my setup? Below are the links (including Amazon affiliate links) to the gear I used in this video. Thank you!
💻 Laptop (ROG Zephyrus G16 - Platinum White - 2024): https://www.asus.com
🎧 Headphones (V-MODA Crossfade LP2 - Matte Black): https://amzn.to/3E4qGgg
🎮 DJ Controller (Pioneer DJ Controller - DDJSB3 - Black): https://amzn.to/420ytF6
🔊 Portable Speaker (JBL FLIP 5 - Black): https://amzn.to/3R2FqPw
🔘Laptop Stand (RockJam Portable DJ Laptop Stand): https://amzn.to/42beqm0
🔘DJ Controller Stand (PYLE-PRO DJ Equipment Studio Stand): https://amzn.to/3RlJOtf
________________________________________________
#deephouse #chillhouse #chillhousemusic #deephousemusic #chillvibes #musicmix #honoluluhawaii #hawaii #djset",18,0,0,16,262,9,2245,10,Friday,272,5,4,UCtQFlcC2ji-3pKNx8JpYU0w,cloudHI,17,6,1937,173
rvKm-hXunQ8,Merry Christmas Go Round ~CSSS cover~,"1988年大沢誉志幸presents Dance To Christmasより
大沢誉志幸・GWINKO「Merry Christmas Go Round」
元の曲→https://www.youtube.com/watch?v=KnQjDBxISxc

10周年を記念してエピック・ソニーが贈るクリスマス・アルバム（帯より）
大沢誉志幸が中心となり、GWINKO、杏子、鈴木雅之、バブルガム・ブラザーズなどが参加。



C-SIDE SEA SITE
MIDI/Vo/Gt:トガワヒカリ
Vo/Cho/Gt/Tp:タナカアスカ

使用シンセサイザー:YAMAHA TX81Z/ YAMAHA DX7S/ KORG M3R/Roland JV880",6,0,0,5,23,0,244,10,Friday,210,2,,UC87Z-uasxnCwGpwH4c_s1RQ,C-SIDE SEA SITE,12,3,1198,3253
uFu1N0-dpf4,actual unboxing video - gan 12 ui,i got the cube here https://www.aliexpress.us/item/3256804562747695.html,7,0,2,0,6,0,365,22,Friday,494,5,6,UCHQqHb-KX5-A6TeT9KEjQKA,Hidge Quincel,5,2,868,1097
n5TNrJL0aeg,Angry Birds - The Attack of Jabba,,7,0,0,5,0,0,278,22,Monday,81,3,,UCrIFdNhC6AS_zofpE4z7qnA,KX5,5,1,81,3033
cDfa52VgHOg,#اكسبلور,,1,0,0,0,0,0,12,22,Friday,2,2,0,UC8brnaIIlGb8XdXf3G44-Gw,ابوصالح الباكري,1,3,4,236
4_bXHLIX6fc,Watch me play Minecraft - Pocket Edition via Omlet Arcade!,"Watch me play Minecraft - Pocket Edition via Omlet Arcade!

https://arcade.omlet.me/profile/elvis650
#OmletArcade #Minecraft-PocketEdition",10,1,0,6,13,2,0,24,Sunday,0,0,0,UCayfX9nJ2MbAi4n_xD3LWTg,Kx5 Texan,25,1,41,3279
FefVlhBsPX4,١٥ يناير، ٢٠١٨,,3,0,6,0,0,0,195,22,Monday,17,1,0,UCmMjvHlQLW-lIfYpDrs6XJg,n.kx5 ccxx,10,4,1218,2865
j2Gg9GgbG_g,Hi,,1,0,0,1,0,0,1547,20,Monday,8,0,0,UC3h31vwPx-m6chXd20YvFbw,kx5 termnatior,20,130,581,1941
G4t60RfBXGI,Sniping live,gaming and vlogs is what I like to do. kx5 is a gaming clan. I'm the leader. my name is Nathan or know as mega bruh. if  you whant to join clan send frend request on ps4 my name I megabruh1v1 on ps4. have fun on the channel and sub,2,0,0,1,50,0,1291,20,Sunday,1,0,0,UC_VyLBC1EA9ssTBHkpyZGUg,kx5 Megabruh,22,45,437,3356
PrnGm1gEkKY,D/C #keşfet #keşfet #keşfet #keşfet #keşfet #keşfetbeniöneçıkar,,7,0,0,1,0,0,20,22,Monday,24,2,,UCSl1Pe7zhictq8BkvXqCvNg,Edit kx5™,4,1,24,128
HERvUGKJA10,3 juin 2018,,3,0,5,0,0,0,21,22,Sunday,3,0,,UCz3RDxVF_EpZTny1wB1BBGg,sambiche kx5 93700 rani23,6,19,760,2726
AVxCGwdKnXI,Jacky Roman Demo,Chansons française à textes. Arrangement et mixage 1-3-4 : Nico Davel / Richard Wery - Arrangement et mixage 2 : Studio Didier Biot,3,0,0,3,23,0,234,22,Monday,31,1,0,UCIpj-Kx5-B5BIsPAy1MqWfQ,mario Dragon,1,1,31,219
qa-6BtiYWZE,What's My Name,"Provided to YouTube by CDBaby

What's My Name · Kx5-7

Because you're sexy

℗ 2009 Emmette King / Leon Senwick

Released on: 2009-09-16

Auto-generated by YouTube.",3,0,0,3,26,0,230,10,Tuesday,116,0,0,UCpcPVFPDlxNpVI3orsag9uQ,KX5-7 - Topic,0,15,855,3837
ArQPSehDHc0,10 juin 2019,,3,0,6,0,0,0,60,22,Monday,3,0,0,UCxhIpW0D_sl1DeNH2dkop_w,Andalouse k kx5.s4w4hj90i Kader,10,12,11,2354
v8hcPWQkZbw,Bebé #greenscreen #humor #viralvideo #bebe #musica,,6,0,0,1,0,0,16,22,Thursday,1,0,,UCoH9ehwXUT4FtssaqrzeV1w,Kenia ,3,13,10,405
B5B-UJ5LEFM,19 января 2025 г.,,4,0,6,0,0,0,5,22,Sunday,0,0,,UC24IHZ-KX5-e9jZk01pdq5A,Севара,0,1,0,304
xaGTc1PZQz4,primer video//clips en entrenamiento//kx5 santi,"Decidi poner unos clips como primer vidio
===================================
Ojala les alla gustado
En el proximo vidio traere versus pvp e.c.t
===================================
Si te gusto deja tu gran like y suscribete

Nos vemos en el proximo vidio
                        💖",5,0,1,0,37,0,75,22,Friday,43,5,0,UC9Qx0sWS7i1R7yZyDJwu_Rg,kx5 santi,8,3,123,1979
fIgOanKA0tg,الجزء ٢ من إني ارفع الكورة لمدة طويلة,,8,0,1,0,0,0,66,20,Monday,172,6,7,UCEva7RIZPwXYxT-q8Jgf_7A,خــالــد تــيــوب-KX5,56,51,19935,408
pAx-Deq-VVo,PUBG MOBILE BLUE ZONE MODE IS ON,Gameplay soon as possible=-O:-P,7,0,0,7,4,0,6,22,Friday,14,6,3,UCac0Ds57YcCUwx061DdJnQQ,KX5 YAP AIMER,28,6,299,2007
qKwUWUCiW6Q,20 iyun 2025,,3,0,6,0,0,0,5,22,Friday,237,1,,UC82LxJspjWYek-p0saJY3hg,Dost Qardaş,38,67,36724,152
T6R7KnVDPbU,KX5 - Bright Lights #kx5 #funny #edm #deadmau5 #kaskade,,9,0,3,3,0,0,37,22,Saturday,17,3,0,UCCsJn9jRF1gGusPq9o63dhA,Steven,2,1,17,893
uOpMB6VPhtY,Ronaldo 🔥 #football #ronaldo #shorts,,5,0,0,1,0,0,21,22,Saturday,2,2,0,UC2pAfPEvFc3aHgP216AyR5A,Kx5 Football ,1,1,2,473
JQ-TqoDpLHU,"9 tháng 6, 2023",,4,0,6,0,0,0,60,22,Friday,97,1,0,UC7Em9v5XAUD6OdS6u9mkMEg,bot kx5,17,14,4726,894
